book_number,chapter_number,prefix,normalized_text,word_count
04,B20,James,|तुम|लालसा|रखते|हो|और|तुम्हें|मिलता|नहीं|तुम|हत्या|और|डाह|करते|हो|और|कुछ|प्राप्त|नहीं|कर|सकते|तुम|झगड़ते|और|लड़ते|हो|तुम्हें|इसलिए|नहीं|मिलता|कि|माँगते|नहीं|,34
04,B20,James,|तुम|माँगते|हो|और|पाते|नहीं|इसलिए|कि|बुरी|इच्छा|से|माँगते|हो|ताकि|अपने|भोगविलास|में|उड़ा|दो|,21
04,B20,James,|हे|व्यभिचारिणियों|क्या|तुम|नहीं|जानतीं|कि|संसार|से|मित्रता|करनी|परमेश्वर|से|बैर|करना|है|,18
04,B20,James,|इसलिए|जो|कोई|संसार|का|मित्र|होना|चाहता|है|वह|अपने|आपको|परमेश्वर|का|बैरी|बनाता|है|,19
04,B20,James,|क्या|तुम|यह|समझते|हो|कि|पवित्रशास्त्र|व्यर्थ|कहता|है|,12
04,B20,James,|जिस|पवित्र|आत्मा|को|उसने|हमारे|भीतर|बसाया|है|क्या|वह|ऐसी|लालसा|करता|है|जिसका|प्रतिफल|डाह|हो|,21
04,B20,James,|वह|तो|और|भी|अनुग्रह|देता|है|इस|कारण|यह|लिखा|है|परमेश्वर|अभिमानियों|से|विरोध|करता|है|पर|नम्रों|पर|अनुग्रह|करता|है|,26
04,B20,James,|इसलिए|परमेश्वर|के|अधीन|हो|जाओ|और|शैतान|का|सामना|करो|तो|वह|तुम्हारे|पास|से|भाग|निकलेगा|,20
04,B20,James,|परमेश्वर|के|निकट|आओ|तो|वह|भी|तुम्हारे|निकट|आएगा|हे|पापियों|अपने|हाथ|शुद्ध|करो|और|हे|दुचित्ते|लोगों|अपने|हृदय|को|पवित्र|करो|,27
04,B20,James,|दुःखी|हो|और|शोक|करो|और|रोओ|तुम्हारी|हँसी|शोक|में|और|तुम्हारा|आनन्द|उदासी|में|बदल|जाए|,20
04,B20,James,|प्रभु|के|सामने|नम्र|बनो|तो|वह|तुम्हें|शिरोमणि|बनाएगा|,12
04,B20,James,|हे|भाइयों|एक|दूसरे|की|निन्दा|न|करो|जो|अपने|भाई|की|निन्दा|करता|है|या|भाई|पर|दोष|लगाता|है|वह|व्यवस्था|की|निन्दा|करता|है|और|व्यवस्था|पर|दोष|लगाता|है|तो|तू|व्यवस्था|पर|चलनेवाला|नहीं|पर|उस|पर|न्यायाधीश|ठहरा|,46
04,B20,James,|व्यवस्था|देनेवाला|और|न्यायाधीश|तो|एक|ही|है|जिसे|बचाने|और|नाश|करने|की|सामर्थ्य|है|पर|तू|कौन|है|जो|अपने|पड़ोसी|पर|दोष|लगाता|है|,29
04,B20,James,|तुम|जो|यह|कहते|हो|आज|या|कल|हम|किसी|और|नगर|में|जाकर|वहाँ|एक|वर्ष|बिताएँगे|और|व्यापार|करके|लाभ|उठाएँगे|,25
04,B20,James,|और|यह|नहीं|जानते|कि|कल|क्या|होगा|,10
04,B20,James,|सुन|तो|लो|तुम्हारा|जीवन|है|ही|क्या|,10
04,B20,James,|तुम|तो|मानो|धुंध|के|समान|हो|जो|थोड़ी|देर|दिखाई|देती|है|फिर|लोप|हो|जाती|है|,20
04,B20,James,|इसके|विपरीत|तुम्हें|यह|कहना|चाहिए|यदि|प्रभु|चाहे|तो|हम|जीवित|रहेंगे|और|यह|या|वह|काम|भी|करेंगे|,22
04,B20,James,|पर|अब|तुम|अपनी|ड़ींग|मारने|पर|घमण्ड|करते|हो|ऐसा|सब|घमण्ड|बुरा|होता|है|,18
04,B20,James,|इसलिए|जो|कोई|भलाई|करना|जानता|है|और|नहीं|करता|उसके|लिये|यह|पाप|है|,17
04,B21,1Peter,|इसलिए|जबकि|मसीह|ने|शरीर|में|होकर|दुःख|उठाया|तो|तुम|भी|उसी|मनसा|को|हथियार|के|समान|धारण|करो|क्योंकि|जिसने|शरीर|में|दुःख|उठाया|वह|पाप|से|छूट|गया|ताकि|भविष्य|में|अपना|शेष|शारीरिक|जीवन|मनुष्यों|की|अभिलाषाओं|के|अनुसार|नहीं|वरन्|परमेश्वर|की|इच्छा|के|अनुसार|व्यतीत|करो|,54
04,B21,1Peter,|क्योंकि|अन्यजातियों|की|इच्छा|के|अनुसार|काम|करने|और|लुचपन|की|बुरी|अभिलाषाओं|मतवालापन|लीलाक्रीड़ा|पियक्कड़पन|और|घृणित|मूर्तिपूजा|में|जहाँ|तक|हमने|पहले|से|समय|गँवाया|वही|बहुत|हुआ|,32
04,B21,1Peter,|इससे|वे|अचम्भा|करते|हैं|कि|तुम|ऐसे|भारी|लुचपन|में|उनका|साथ|नहीं|देते|और|इसलिए|वे|बुराभला|कहते|हैं|,23
04,B21,1Peter,|पर|वे|उसको|जो|जीवितों|और|मरे|हुओं|का|न्याय|करने|को|तैयार|हैं|लेखा|देंगे|,18
04,B21,1Peter,|क्योंकि|मरे|हुओं|को|भी|सुसमाचार|इसलिए|सुनाया|गया|कि|शरीर|में|तो|मनुष्यों|के|अनुसार|उनका|न्याय|हुआ|पर|आत्मा|में|वे|परमेश्वर|के|अनुसार|जीवित|रहें|,30
04,B21,1Peter,|सब|बातों|का|अन्त|तुरन्त|होनेवाला|है|इसलिए|संयमी|होकर|प्रार्थना|के|लिये|सचेत|रहो|,17
04,B21,1Peter,|सब|में|श्रेष्ठ|बात|यह|है|कि|एक|दूसरे|से|अधिक|प्रेम|रखो|क्योंकि|प्रेम|अनेक|पापों|को|ढाँप|देता|है|,23
04,B21,1Peter,|बिना|कुढ़कुढ़ाए|एक|दूसरे|का|अतिथिसत्कार|करो|,9
04,B21,1Peter,|जिसको|जो|वरदान|मिला|है|वह|उसे|परमेश्वर|के|नाना|प्रकार|के|अनुग्रह|के|भले|भण्डारियों|के|समान|एक|दूसरे|की|सेवा|में|लगाए|,26
04,B21,1Peter,|यदि|कोई|बोले|तो|ऐसा|बोले|मानो|परमेश्वर|का|वचन|है|यदि|कोई|सेवा|करे|तो|उस|शक्ति|से|करे|जो|परमेश्वर|देता|है|जिससे|सब|बातों|में|यीशु|मसीह|के|द्वारा|परमेश्वर|की|महिमा|प्रगट|हो|,39
04,B21,1Peter,|महिमा|और|सामर्थ्य|युगानुयुग|उसी|की|है|,9
04,B21,1Peter,|आमीन|,3
04,B21,1Peter,|हे|प्रियों|जो|दुःख|रूपी|अग्नि|तुम्हारे|परखने|के|लिये|तुम|में|भड़की|है|इससे|यह|समझकर|अचम्भा|न|करो|कि|कोई|अनोखी|बात|तुम|पर|बीत|रही|है|,31
04,B21,1Peter,|पर|जैसेजैसे|मसीह|के|दुःखों|में|सहभागी|होते|हो|आनन्द|करो|जिससे|उसकी|महिमा|के|प्रगट|होते|समय|भी|तुम|आनन्दित|और|मगन|हो|,26
04,B21,1Peter,|फिर|यदि|मसीह|के|नाम|के|लिये|तुम्हारी|निन्दा|की|जाती|है|तो|धन्य|हो|क्योंकि|महिमा|की|आत्मा|जो|परमेश्वर|की|आत्मा|है|तुम|पर|छाया|करती|है|,31
04,B21,1Peter,|तुम|में|से|कोई|व्यक्ति|हत्यारा|या|चोर|या|कुकर्मी|होने|या|पराए|काम|में|हाथ|डालने|के|कारण|दुःख|न|पाए|,24
04,B21,1Peter,|पर|यदि|मसीही|होने|के|कारण|दुःख|पाए|तो|लज्जित|न|हो|पर|इस|बात|के|लिये|परमेश्वर|की|महिमा|करे|,23
04,B21,1Peter,|क्योंकि|वह|समय|आ|पहुँचा|है|कि|पहले|परमेश्वर|के|लोगों|का|न्याय|किया|जाए|और|जबकि|न्याय|का|आरम्भ|हम|ही|से|होगा|तो|उनका|क्या|अन्त|होगा|जो|परमेश्वर|के|सुसमाचार|को|नहीं|मानते|,38
04,B21,1Peter,|और|यदि|धर्मी|व्यक्ति|ही|कठिनता|से|उद्धार|पाएगा|तो|भक्तिहीन|और|पापी|का|क्या|ठिकाना|,18
04,B21,1Peter,|इसलिए|जो|परमेश्वर|की|इच्छा|के|अनुसार|दुःख|उठाते|हैं|वे|भलाई|करते|हुए|अपनेअपने|प्राण|को|विश्वासयोग्य|सृजनहार|के|हाथ|में|सौंप|दें|,26
04,B23,1John,|हे|प्रियों|हर|एक|आत्मा|पर|विश्वास|न|करो|वरन्|आत्माओं|को|परखो|कि|वे|परमेश्वर|की|ओर|से|हैं|कि|नहीं|क्योंकि|बहुत|से|झूठे|भविष्यद्वक्ता|जगत|में|निकल|खड़े|हुए|हैं|,35
04,B23,1John,|परमेश्वर|का|आत्मा|तुम|इसी|रीति|से|पहचान|सकते|हो|कि|जो|कोई|आत्मा|मान|लेती|है|कि|यीशु|मसीह|शरीर|में|होकर|आया|है|वह|परमेश्वर|की|ओर|से|है|,33
04,B23,1John,|और|जो|कोई|आत्मा|यीशु|को|नहीं|मानती|वह|परमेश्वर|की|ओर|से|नहीं|है|यही|मसीह|के|विरोधी|की|आत्मा|है|जिसकी|चर्चा|तुम|सुन|चुके|हो|कि|वह|आनेवाला|है|और|अब|भी|जगत|में|है|,40
04,B23,1John,|हे|प्रिय|बालकों|तुम|परमेश्वर|के|हो|और|उन|आत्माओं|पर|जय|पाई|है|क्योंकि|जो|तुम|में|है|वह|उससे|जो|संसार|में|है|बड़ा|है|,29
04,B23,1John,|वे|आत्माएँ|संसार|के|हैं|इस|कारण|वे|संसार|की|बातें|बोलते|हैं|और|संसार|उनकी|सुनता|है|,20
04,B23,1John,|हम|परमेश्वर|के|हैं|,6
04,B23,1John,|जो|परमेश्वर|को|जानता|है|वह|हमारी|सुनता|है|जो|परमेश्वर|को|नहीं|जानता|वह|हमारी|नहीं|सुनता|इसी|प्रकार|हम|सत्य|की|आत्मा|और|भ्रम|की|आत्मा|को|पहचान|लेते|हैं|,34
04,B23,1John,|हे|प्रियों|हम|आपस|में|प्रेम|रखें|क्योंकि|प्रेम|परमेश्वर|से|है|और|जो|कोई|प्रेम|करता|है|वह|परमेश्वर|से|जन्मा|है|और|परमेश्वर|को|जानता|है|,30
04,B23,1John,|जो|प्रेम|नहीं|रखता|वह|परमेश्वर|को|नहीं|जानता|है|क्योंकि|परमेश्वर|प्रेम|है|,16
04,B23,1John,|जो|प्रेम|परमेश्वर|हम|से|रखता|है|वह|इससे|प्रगट|हुआ|कि|परमेश्वर|ने|अपने|एकलौते|पुत्र|को|जगत|में|भेजा|है|कि|हम|उसके|द्वारा|जीवन|पाएँ|,30
04,B23,1John,|प्रेम|इसमें|नहीं|कि|हमने|परमेश्वर|से|प्रेम|किया|पर|इसमें|है|कि|उसने|हम|से|प्रेम|किया|और|हमारे|पापों|के|प्रायश्चित|के|लिये|अपने|पुत्र|को|भेजा|,31
04,B23,1John,|हे|प्रियों|जब|परमेश्वर|ने|हम|से|ऐसा|प्रेम|किया|तो|हमको|भी|आपस|में|प्रेम|रखना|चाहिए|,20
04,B23,1John,|परमेश्वर|को|कभी|किसी|ने|नहीं|देखा|यदि|हम|आपस|में|प्रेम|रखें|तो|परमेश्वर|हम|में|बना|रहता|है|और|उसका|प्रेम|हम|में|सिद्ध|होता|है|,30
04,B23,1John,|इसी|से|हम|जानते|हैं|कि|हम|उसमें|बने|रहते|हैं|और|वह|हम|में|क्योंकि|उसने|अपनी|आत्मा|में|से|हमें|दिया|है|,26
04,B23,1John,|और|हमने|देख|भी|लिया|और|गवाही|देते|हैं|कि|पिता|ने|पुत्र|को|जगत|का|उद्धारकर्ता|होने|के|लिए|भेजा|है|,24
04,B23,1John,|जो|कोई|यह|मान|लेता|है|कि|यीशु|परमेश्वर|का|पुत्र|है|परमेश्वर|उसमें|बना|रहता|है|और|वह|परमेश्वर|में|,23
04,B23,1John,|और|जो|प्रेम|परमेश्वर|हम|से|रखता|है|उसको|हम|जान|गए|और|हमें|उस|पर|विश्वास|है|,20
04,B23,1John,|परमेश्वर|प्रेम|है|जो|प्रेम|में|बना|रहता|है|वह|परमेश्वर|में|बना|रहता|है|और|परमेश्वर|उसमें|बना|रहता|है|,23
04,B23,1John,|इसी|से|प्रेम|हम|में|सिद्ध|हुआ|कि|हमें|न्याय|के|दिन|साहस|हो|क्योंकि|जैसा|वह|है|वैसे|ही|संसार|में|हम|भी|हैं|,27
04,B23,1John,|प्रेम|में|भय|नहीं|होता|वरन्|सिद्ध|प्रेम|भय|को|दूर|कर|देता|है|क्योंकि|भय|का|सम्बंध|दण्ड|से|होता|है|और|जो|भय|करता|है|वह|प्रेम|में|सिद्ध|नहीं|हुआ|,35
04,B23,1John,|हम|इसलिए|प्रेम|करते|हैं|क्योंकि|पहले|उसने|हम|से|प्रेम|किया|,14
04,B23,1John,|यदि|कोई|कहे|मैं|परमेश्वर|से|प्रेम|रखता|हूँ|और|अपने|भाई|से|बैर|रखे|तो|वह|झूठा|है|क्योंकि|जो|अपने|भाई|से|जिसे|उसने|देखा|है|प्रेम|नहीं|रखता|तो|वह|परमेश्वर|से|भी|जिसे|उसने|नहीं|देखा|प्रेम|नहीं|रख|सकता|,46
04,B23,1John,|और|उससे|हमें|यह|आज्ञा|मिली|है|कि|जो|कोई|अपने|परमेश्वर|से|प्रेम|रखता|है|वह|अपने|भाई|से|भी|प्रेम|रखे|,25
04,B27,Revelation,|इन|बातों|के|बाद|जो|मैंने|दृष्टि|की|तो|क्या|देखता|हूँ|कि|स्वर्ग|में|एक|द्वार|खुला|हुआ|है|और|जिसको|मैंने|पहले|तुरही|के|से|शब्द|से|अपने|साथ|बातें|करते|सुना|था|वही|कहता|है|यहाँ|ऊपर|आ|जा|और|मैं|वे|बातें|तुझे|दिखाऊँगा|जिनका|इन|बातों|के|बाद|पूरा|होना|अवश्य|है|,59
04,B27,Revelation,|तुरन्त|मैं|आत्मा|में|आ|गया|और|क्या|देखता|हूँ|कि|एक|सिंहासन|स्वर्ग|में|रखा|है|और|उस|सिंहासन|पर|कोई|बैठा|है|,26
04,B27,Revelation,|और|जो|उस|पर|बैठा|है|वह|यशब|और|माणिक्य|जैसा|दिखाई|पड़ता|है|और|उस|सिंहासन|के|चारों|ओर|मरकत|के|समान|एक|मेघधनुष|दिखाई|देता|है|,30
04,B27,Revelation,|उस|सिंहासन|के|चारों|ओर|चौबीस|सिंहासन|है|और|इन|सिंहासनों|पर|चौबीस|प्राचीन|श्वेत|वस्त्र|पहने|हुए|बैठे|हैं|और|उनके|सिरों|पर|सोने|के|मुकुट|हैं|,30
04,B27,Revelation,|उस|सिंहासन|में|से|बिजलियाँ|और|गर्जन|निकलते|हैं|और|सिंहासन|के|सामने|आग|के|सात|दीपक|जल|रहे|हैं|वे|परमेश्वर|की|सात|आत्माएँ|हैं|और|उस|सिंहासन|के|सामने|मानो|बिल्लौर|के|समान|काँच|के|जैसा|समुद्र|है|और|सिंहासन|के|बीच|में|और|सिंहासन|के|चारों|ओर|चार|प्राणी|है|जिनके|आगेपीछे|आँखें|ही|आँखें|हैं|,61
04,B27,Revelation,|पहला|प्राणी|सिंह|के|समान|है|और|दूसरा|प्राणी|बछड़े|के|समान|है|तीसरे|प्राणी|का|मुँह|मनुष्य|के|समान|है|और|चौथा|प्राणी|उड़ते|हुए|उकाब|के|समान|है|,32
04,B27,Revelation,|और|चारों|प्राणियों|के|छः|छः|पंख|हैं|और|चारों|ओर|और|भीतर|आँखें|ही|आँखें|हैं|और|वे|रातदिन|बिना|विश्राम|लिए|यह|कहते|रहते|हैं|पवित्र|पवित्र|पवित्र|प्रभु|परमेश्वर|सर्वशक्तिमान|जो|था|और|जो|है|और|जो|आनेवाला|है|,44
04,B27,Revelation,|और|जब|वे|प्राणी|उसकी|जो|सिंहासन|पर|बैठा|है|और|जो|युगानुयुग|जीविता|है|महिमा|और|आदर|और|धन्यवाद|करेंगे|,23
04,B27,Revelation,|तब|चौबीसों|प्राचीन|सिंहासन|पर|बैठनेवाले|के|सामने|गिर|पड़ेंगे|और|उसे|जो|युगानुयुग|जीविता|है|प्रणाम|करेंगे|और|अपनेअपने|मुकुट|सिंहासन|के|सामने|यह|कहते|हुए|डाल|देंगे|हे|हमारे|प्रभु|और|परमेश्वर|तू|ही|महिमा|और|आदर|और|सामर्थ्य|के|योग्य|है|क्योंकि|तू|ही|ने|सब|वस्तुएँ|सृजीं|और|तेरी|ही|इच्छा|से|वे|अस्तित्व|में|थे|और|सृजी|गईं|,65
05,B01,Matthew,|वह|भीड़|को|देखकर|पहाड़|पर|चढ़|गया|और|जब|बैठ|गया|तो|उसके|चेले|उसके|पास|आए|,20
05,B01,Matthew,|और|वह|अपना|मुँह|खोलकर|उन्हें|यह|उपदेश|देने|लगा|धन्य|हैं|वे|जो|मन|के|दीन|हैं|क्योंकि|स्वर्ग|का|राज्य|उन्हीं|का|है|,27
05,B01,Matthew,|धन्य|हैं|वे|जो|शोक|करते|हैं|क्योंकि|वे|शान्ति|पाएँगे|,13
05,B01,Matthew,|धन्य|हैं|वे|जो|नम्र|हैं|क्योंकि|वे|पृथ्वी|के|अधिकारी|होंगे|,14
05,B01,Matthew,|धन्य|हैं|वे|जो|धार्मिकता|के|भूखे|और|प्यासे|हैं|क्योंकि|वे|तृप्त|किए|जाएँगे|,17
05,B01,Matthew,|धन्य|हैं|वे|जो|दयावन्त|हैं|क्योंकि|उन|पर|दया|की|जाएगी|,14
05,B01,Matthew,|धन्य|हैं|वे|जिनके|मन|शुद्ध|हैं|क्योंकि|वे|परमेश्वर|को|देखेंगे|,14
05,B01,Matthew,|धन्य|हैं|वे|जो|मेल|करवानेवाले|हैं|क्योंकि|वे|परमेश्वर|के|पुत्र|कहलाएँगे|,15
05,B01,Matthew,|धन्य|हैं|वे|जो|धार्मिकता|के|कारण|सताए|जाते|हैं|क्योंकि|स्वर्ग|का|राज्य|उन्हीं|का|है|,19
05,B01,Matthew,|धन्य|हो|तुम|जब|मनुष्य|मेरे|कारण|तुम्हारी|निन्दा|करें|और|सताएँ|और|झूठ|बोल|बोलकर|तुम्हारे|विरोध|में|सब|प्रकार|की|बुरी|बात|कहें|,27
05,B01,Matthew,|आनन्दित|और|मगन|होना|क्योंकि|तुम्हारे|लिये|स्वर्ग|में|बड़ा|प्रतिफल|है|,14
05,B01,Matthew,|इसलिए|कि|उन्होंने|उन|भविष्यद्वक्ताओं|को|जो|तुम|से|पहले|थे|इसी|रीति|से|सताया|था|,18
05,B01,Matthew,|तुम|पृथ्वी|के|नमक|हो|परन्तु|यदि|नमक|का|स्वाद|बिगड़|जाए|तो|वह|फिर|किस|वस्तु|से|नमकीन|किया|जाएगा|,23
05,B01,Matthew,|फिर|वह|किसी|काम|का|नहीं|केवल|इसके|कि|बाहर|फेंका|जाए|और|मनुष्यों|के|पैरों|तले|रौंदा|जाए|,21
05,B01,Matthew,|तुम|जगत|की|ज्योति|हो|,7
05,B01,Matthew,|जो|नगर|पहाड़|पर|बसा|हुआ|है|वह|छिप|नहीं|सकता|,13
05,B01,Matthew,|और|लोग|दीया|जलाकर|पैमाने|के|नीचे|नहीं|परन्तु|दीवट|पर|रखते|हैं|तब|उससे|घर|के|सब|लोगों|को|प्रकाश|पहुँचता|है|,25
05,B01,Matthew,|उसी|प्रकार|तुम्हारा|उजियाला|मनुष्यों|के|सामने|चमके|कि|वे|तुम्हारे|भले|कामों|को|देखकर|तुम्हारे|पिता|की|जो|स्वर्ग|में|हैं|बड़ाई|करें|,26
05,B01,Matthew,|यह|न|समझो|कि|मैं|व्यवस्था|या|भविष्यद्वक्ताओं|की|शिक्षाओं|को|लोप|करने|आया|हूँ|लोप|करने|नहीं|परन्तु|पूरा|करने|आया|हूँ|,25
05,B01,Matthew,|क्योंकि|मैं|तुम|से|सच|कहता|हूँ|कि|जब|तक|आकाश|और|पृथ्वी|टल|न|जाएँ|तब|तक|व्यवस्था|से|एक|मात्रा|या|बिन्दु|भी|बिना|पूरा|हुए|नहीं|टलेगा|,32
05,B01,Matthew,|इसलिए|जो|कोई|इन|छोटी|से|छोटी|आज्ञाओं|में|से|किसी|एक|को|तोड़े|और|वैसा|ही|लोगों|को|सिखाए|वह|स्वर्ग|के|राज्य|में|सबसे|छोटा|कहलाएगा|परन्तु|जो|कोई|उनका|पालन|करेगा|और|उन्हें|सिखाएगा|वही|स्वर्ग|के|राज्य|में|महान|कहलाएगा|,46
05,B01,Matthew,|क्योंकि|मैं|तुम|से|कहता|हूँ|कि|यदि|तुम्हारी|धार्मिकता|शास्त्रियों|और|फरीसियों|की|धार्मिकता|से|बढ़कर|न|हो|तो|तुम|स्वर्ग|के|राज्य|में|कभी|प्रवेश|करने|न|पाओगे|,32
05,B01,Matthew,|तुम|सुन|चुके|हो|कि|पूर्वकाल|के|लोगों|से|कहा|गया|था|कि|हत्या|न|करना|और|जो|कोई|हत्या|करेगा|वह|कचहरी|में|दण्ड|के|योग्य|होगा|,30
05,B01,Matthew,|परन्तु|मैं|तुम|से|यह|कहता|हूँ|कि|जो|कोई|अपने|भाई|पर|क्रोध|करेगा|वह|कचहरी|में|दण्ड|के|योग्य|होगा|और|जो|कोई|अपने|भाई|को|निकम्मा|कहेगा|वह|महासभा|में|दण्ड|के|योग्य|होगा|और|जो|कोई|कहे|अरे|मूर्ख|वह|नरक|की|आग|के|दण्ड|के|योग्य|होगा|,54
05,B01,Matthew,|इसलिए|यदि|तू|अपनी|भेंट|वेदी|पर|लाए|और|वहाँ|तू|स्मरण|करे|कि|मेरे|भाई|के|मन|में|मेरी|ओर|से|कुछ|विरोध|है|तो|अपनी|भेंट|वहीं|वेदी|के|सामने|छोड़|दे|और|जाकर|पहले|अपने|भाई|से|मेल|मिलाप|कर|और|तब|आकर|अपनी|भेंट|चढ़ा|,51
05,B01,Matthew,|जब|तक|तू|अपने|मुद्दई|के|साथ|मार्ग|में|हैं|उससे|झटपट|मेल|मिलाप|कर|ले|कहीं|ऐसा|न|हो|कि|मुद्दई|तुझे|न्यायाधीश|को|सौंपे|और|न्यायाधीश|तुझे|सिपाही|को|सौंप|दे|और|तू|बन्दीगृह|में|डाल|दिया|जाए|,42
05,B01,Matthew,|मैं|तुम|से|सच|कहता|हूँ|कि|जब|तक|तू|पाईपाई|चुका|न|दे|तब|तक|वहाँ|से|छूटने|न|पाएगा|,23
05,B01,Matthew,|तुम|सुन|चुके|हो|कि|कहा|गया|था|व्यभिचार|न|करना|,13
05,B01,Matthew,|परन्तु|मैं|तुम|से|यह|कहता|हूँ|कि|जो|कोई|किसी|स्त्री|पर|कुदृष्टि|डाले|वह|अपने|मन|में|उससे|व्यभिचार|कर|चुका|,25
05,B01,Matthew,|यदि|तेरी|दाहिनी|आँख|तुझे|ठोकर|खिलाएँ|तो|उसे|निकालकर|अपने|पास|से|फेंक|दे|क्योंकि|तेरे|लिये|यही|भला|है|कि|तेरे|अंगों|में|से|एक|नाश|हो|जाए|और|तेरा|सारा|शरीर|नरक|में|न|डाला|जाए|,41
05,B01,Matthew,|और|यदि|तेरा|दाहिना|हाथ|तुझे|ठोकर|खिलाएँ|तो|उसको|काटकर|अपने|पास|से|फेंक|दे|क्योंकि|तेरे|लिये|यही|भला|है|कि|तेरे|अंगों|में|से|एक|नाश|हो|जाए|और|तेरा|सारा|शरीर|नरक|में|न|डाला|जाए|,42
05,B01,Matthew,|यह|भी|कहा|गया|था|जो|कोई|अपनी|पत्नी|को|त्याग|दे|तो|उसे|त्यागपत्र|दे|,18
05,B01,Matthew,|परन्तु|मैं|तुम|से|यह|कहता|हूँ|कि|जो|कोई|अपनी|पत्नी|को|व्यभिचार|के|सिवा|किसी|और|कारण|से|तलाक|दे|तो|वह|उससे|व्यभिचार|करवाता|है|और|जो|कोई|उस|त्यागी|हुई|से|विवाह|करे|वह|व्यभिचार|करता|है|,43
05,B01,Matthew,|फिर|तुम|सुन|चुके|हो|कि|पूर्वकाल|के|लोगों|से|कहा|गया|था|झूठी|शपथ|न|खाना|परन्तु|परमेश्वर|के|लिये|अपनी|शपथ|को|पूरी|करना|,28
05,B01,Matthew,|परन्तु|मैं|तुम|से|यह|कहता|हूँ|कि|कभी|शपथ|न|खाना|न|तो|स्वर्ग|की|क्योंकि|वह|परमेश्वर|का|सिंहासन|है|,24
05,B01,Matthew,|न|धरती|की|क्योंकि|वह|उसके|पाँवों|की|चौकी|है|न|यरूशलेम|की|क्योंकि|वह|महाराजा|का|नगर|है|,21
05,B01,Matthew,|अपने|सिर|की|भी|शपथ|न|खाना|क्योंकि|तू|एक|बाल|को|भी|न|उजला|न|काला|कर|सकता|है|,22
05,B01,Matthew,|परन्तु|तुम्हारी|बात|हाँ|की|हाँ|या|नहीं|की|नहीं|हो|क्योंकि|जो|कुछ|इससे|अधिक|होता|है|वह|बुराई|से|होता|है|,25
05,B01,Matthew,|तुम|सुन|चुके|हो|कि|कहा|गया|था|कि|आँख|के|बदले|आँख|और|दाँत|के|बदले|दाँत|,20
05,B01,Matthew,|परन्तु|मैं|तुम|से|यह|कहता|हूँ|कि|बुरे|का|सामना|न|करना|परन्तु|जो|कोई|तेरे|दाहिने|गाल|पर|थप्पड़|मारे|उसकी|ओर|दूसरा|भी|फेर|दे|,30
05,B01,Matthew,|और|यदि|कोई|तुझ|पर|मुकद्दमा|करके|तेरा|कुर्ता|लेना|चाहे|तो|उसे|अंगरखा|भी|ले|लेने|दे|,20
05,B01,Matthew,|और|जो|कोई|तुझे|कोस|भर|बेगार|में|ले|जाए|तो|उसके|साथ|दो|कोस|चला|जा|,19
05,B01,Matthew,|जो|कोई|तुझ|से|माँगे|उसे|दे|और|जो|तुझ|से|उधार|लेना|चाहे|उससे|मुँह|न|मोड़|,20
05,B01,Matthew,|तुम|सुन|चुके|हो|कि|कहा|गया|था|कि|अपने|पड़ोसी|से|प्रेम|रखना|और|अपने|बैरी|से|बैर|,21
05,B01,Matthew,|परन्तु|मैं|तुम|से|यह|कहता|हूँ|कि|अपने|बैरियों|से|प्रेम|रखो|और|अपने|सतानेवालों|के|लिये|प्रार्थना|करो|,22
05,B01,Matthew,|जिससे|तुम|अपने|स्वर्गीय|पिता|की|सन्तान|ठहरोगे|क्योंकि|वह|भलों|और|बुरों|दोनों|पर|अपना|सूर्य|उदय|करता|है|और|धर्मी|और|अधर्मी|पर|मेंह|बरसाता|है|,30
05,B01,Matthew,|क्योंकि|यदि|तुम|अपने|प्रेम|रखनेवालों|ही|से|प्रेम|रखो|तो|तुम्हारे|लिये|क्या|लाभ|होगा|,18
05,B01,Matthew,|क्या|चुंगी|लेनेवाले|भी|ऐसा|ही|नहीं|करते|,10
05,B01,Matthew,|और|यदि|तुम|केवल|अपने|भाइयों|को|ही|नमस्कार|करो|तो|कौन|सा|बड़ा|काम|करते|हो|,19
05,B01,Matthew,|क्या|अन्यजाति|भी|ऐसा|नहीं|करते|,8
05,B01,Matthew,|इसलिए|चाहिये|कि|तुम|सिद्ध|बनो|जैसा|तुम्हारा|स्वर्गीय|पिता|सिद्ध|है|,14
05,B02,Mark,|वे|झील|के|पार|गिरासेनियों|के|देश|में|पहुँचे|और|जब|वह|नाव|पर|से|उतरा|तो|तुरन्त|एक|मनुष्य|जिसमें|अशुद्ध|आत्मा|थी|कब्रों|से|निकलकर|उसे|मिला|,31
05,B02,Mark,|वह|कब्रों|में|रहा|करता|था|और|कोई|उसे|जंजीरों|से|भी|न|बाँध|सकता|था|क्योंकि|वह|बार|बार|बेड़ियों|और|जंजीरों|से|बाँधा|गया|था|पर|उसने|जंजीरों|को|तोड़|दिया|और|बेड़ियों|के|टुकड़ेटुकड़े|कर|दिए|थे|और|कोई|उसे|वश|में|नहीं|कर|सकता|था|,51
05,B02,Mark,|वह|लगातार|रातदिन|कब्रों|और|पहाड़ों|में|चिल्लाता|और|अपने|को|पत्थरों|से|घायल|करता|था|,18
05,B02,Mark,|वह|यीशु|को|दूर|ही|से|देखकर|दौड़ा|और|उसे|प्रणाम|किया|,14
